,id,type,subtype,price,transactionType,zip,visualisationOption,kitchen_type,building_constructionYear,building_condition,energy_heatingType,certificates_primaryEnergyConsumptionLevel,bedroom_count,land_surface,atticExists,basementExists,outdoor_garden_surface,outdoor_terrace_exists,specificities_SME_office_exists,wellnessEquipment_hasSwimmingPool,parking_parkingSpaceCount_indoor,parking_parkingSpaceCount_outdoor,condition_isNewlyBuilt
9466125,9466125,houseunit,houseunit,noprice,forsale,8791,xl,,,asnew,,,3,169,,,,,,,,,
9466123,9466123,houseunit,houseunit,333400,forsale,8791,xl,,,asnew,,,2,266,,,,,,,,,1
9466126,9466126,houseunit,houseunit,noprice,forsale,8791,xl,,,asnew,,,3,125,,,,,,,,,
9466129,9466129,houseunit,houseunit,noprice,forsale,8791,xl,,,asnew,,,3,141,,,,,,,,,
9466127,9466127,houseunit,houseunit,noprice,forsale,8791,xl,,,asnew,,,3,125,,,,,,,,,
9466128,9466128,houseunit,houseunit,noprice,forsale,8791,xl,,,asnew,,,3,125,,,,,,,,,
9466130,9466130,houseunit,houseunit,noprice,forsale,8791,xl,,,asnew,,,3,141,,,,,,,,,
9466132,9466132,houseunit,houseunit,noprice,forsale,8791,xl,,,asnew,,,3,230,,,,,,,,,
9466131,9466131,houseunit,houseunit,noprice,forsale,8791,xl,,,asnew,,,3,222,,,,,,,,,
9466134,9466134,houseunit,houseunit,333400,forsale,8791,xl,,,asnew,,,2,266,,,,,,,,,1
9466135,9466135,houseunit,houseunit,noprice,forsale,8791,xl,,,asnew,,,2,183,,,,,,,,,
9466137,9466137,houseunit,houseunit,noprice,forsale,8791,xl,,,asnew,,,3,152,,,,,,,,,
9466136,9466136,houseunit,houseunit,noprice,forsale,8791,xl,,,asnew,,,3,152,,,,,,,,,
9466556,9466556,house,house,noprice,forsale,1390,m,installed,1983,,fueloil,297,3,864,,,,,,,1,2,
9466319,9466319,house,house,noprice,forsale,2491,m,,1971,torenovate,,564,4,1026,,true,,true,,,1,3,
9466146,9466146,house,house,149000,forsale,5001,m,installed,,torenovate,fueloil,422,3,800,,,,true,,,,,
9466622,9466622,house,house,noprice,forsale,9400,m,,,,gas,404,1,70,,true,,true,true,,,1,
9466632,9466632,house,house,noprice,forsale,1742,m,installed,,asnew,gas,,5,381,true,,,true,,,,3,
9466764,9466764,house,house,noprice,forsale,5060,l,semiequipped,,,,638,2,215,true,true,150,true,,,,,
9466765,9466765,house,house,noprice,forsale,5640,l,,1890,,pellet,270,4,1088,true,true,950,true,,,1,4,
9466867,9466867,house,house,noprice,forsale,6987,m,,1948,good,gas,444,4,4848,,true,4848,,,,4,8,
9466924,9466924,house,house,noprice,forsale,2440,m,,1957,,gas,497,2,723,,true,,,,,1,4,
9467022,9467022,house,villa,noprice,forsale,9850,m,installed,2014,,,105,3,504,,true,,,,,,4,
9467063,9467063,house,house,noprice,forsale,9230,m,notinstalled,2020,,gas,49,3,466,,,,,,,,,
9467146,9467146,house,bungalow,noprice,forsale,8710,m,,,torenovate,fueloil,413,3,909,,,,,,,,,
9467213,9467213,house,house,noprice,forsale,8870,xl,installed,1996,asnew,gas,223,4,603,,,,,,,1,3,
9393075,9393075,house,house,noprice,forsale,2660,m,,,,,223,2,0,,,30,,,,1,,
9467476,9467476,house,villa,noprice,forsale,4317,l,installed,1994,asnew,fueloil,270,6,2507,true,true,,true,,,2,3,
9393018,9393018,house,house,noprice,forsale,8870,l,hyperequipped,2008,asnew,gas,135,3,359,,,,true,,,1,,
9467479,9467479,house,exceptionalproperty,noprice,forsale,4130,l,,,,fueloil,396,10,2413,true,true,,true,true,,1,2,
9393286,9393286,housegroup,housegroup,356000-384000,forsale,2900,m,,,,,,,,,,,,,,,,1
9393234,9393234,house,house,277641,forsale,3971,m,hyperequipped,2022,asnew,,,3,456,,,,,,,,2,1
9393287,9393287,houseunit,houseunit,384000,forsale,2900,m,installed,,,,,3,0,,,,true,,,,,1
9393288,9393288,houseunit,houseunit,356000,forsale,2900,m,installed,,,,,2,0,,,,true,,,,,1
9393289,9393289,houseunit,houseunit,363000,forsale,2900,m,installed,,,,,2,0,,,,true,,,,,1
9393405,9393405,house,villa,noprice,forsale,1300,xl,installed,1972,good,gas,488,4,450,,,450,true,,,1,2,
9393444,9393444,house,house,noprice,forsale,3620,xl,,1939,asnew,gas,421,4,221,,true,,,,,,,
9393445,9393445,house,apartmentblock,noprice,forsale,4800,l,notinstalled,,torenovate,,,4,100,true,true,28,,,,,,
9393701,9393701,house,mansion,2600000,forsale,2018,xl,semiequipped,1912,good,gas,441,5,430,,true,160,true,true,,,,
9393713,9393713,house,house,noprice,forsale,1840,l,notinstalled,1955,torenovate,gas,395,3,156,true,true,60,true,,,,,
9393717,9393717,house,mixedusebuilding,119000,forsale,6041,xl,,,torenovate,,426,3,73,,,,,,,,,
9393727,9393727,house,apartmentblock,noprice,forsale,6030,xl,installed,1900,tobedoneup,gas,233,3,60,true,true,,,,,,,
9393900,9393900,house,house,449000,forsale,03170,xl,hyperequipped,,good,,,9,890,,true,,,,true,,1,
9393822,9393822,house,villa,noprice,forsale,4845,m,installed,2004,asnew,fueloil,253,3,1404,true,,1100,true,true,,1,2,
9393867,9393867,house,villa,noprice,forsale,6041,m,notinstalled,1935,good,gas,630,4,1200,true,,,true,true,,2,4,
9393901,9393901,house,house,noprice,forsale,7760,m,usainstalled,,justrenovated,gas,314,3,146,,,,,,,,,
9393994,9393994,house,house,noprice,forsale,8400,xl,notinstalled,,torenovate,gas,562,8,148,,true,,,,,,,
9394080,9394080,house,house,97500,forsale,7301,m,semiequipped,,good,gas,544,2,80,true,true,,,,,,,
9394303,9394303,house,house,483000,forsale,2830,l,installed,2022,,gas,20,3,1368,,,,,,,,2,
9394388,9394388,house,house,noprice,forrent,2870,xl,hyperequipped,1954,good,gas,223,2,195,,true,,true,,,,2,
9394448,9394448,house,house,97500,forsale,24590,m,installed,1850,,fueloil,,3,0,,,,true,,,,,
9394203,9394203,house,house,noprice,forsale,3540,l,installed,1918,good,fueloil,164,3,989,,,,,true,,,,
9394612,9394612,house,exceptionalproperty,1760000,forsale,5537,l,notinstalled,,,,687,18,202520,,,,,,,,,
9394657,9394657,house,villa,540000,forsale,03170,xl,installed,2021,,,,3,341,,,,true,,true,,,
9394826,9394826,house,house,200000,forsale,6141,l,installed,,good,gas,398,4,97,,true,,true,,,,,
9394772,9394772,house,house,noprice,forsale,2660,l,notinstalled,,,gas,518,3,125,,,60,,,,,,
9394824,9394824,house,apartmentblock,200000,forsale,6141,l,installed,,good,gas,398,4,97,,true,,true,,,,,
9394862,9394862,house,villa,850000,forsale,4790,m,hyperequipped,,asnew,fueloil,302,3,3633,,,,,true,,2,10,
9395307,9395307,house,villa,209995,forsale,30860,m,,,,,,3,600,,,,,,true,,,
9395001,9395001,house,house,noprice,forsale,8750,m,,,good,gas,342,3,2522,,,,true,,,,1,
9395520,9395520,house,mansion,noprice,forsale,9000,xl,semiequipped,1910,good,gas,254,2,126,,true,,,,,,,
9395496,9395496,house,house,noprice,forsale,8750,m,,1991,good,gas,162,3,599,,,,true,,,,1,
9396058,9396058,house,house,noprice,forrent,7532,m,hyperequipped,,,gas,620,2,0,,true,,,,,,,
9395004,9395004,house,house,noprice,forsale,8780,m,,1982,good,fueloil,578,3,720,,,,true,,,,,
9396056,9396056,house,house,noprice,forsale,7500,m,,,,gas,282,4,250,,true,,,,,,,
9395623,9395623,house,house,noprice,forsale,6997,m,semiequipped,,justrenovated,fueloil,604,2,400,,true,400,true,,,3,2,
9395596,9395596,house,house,noprice,forsale,9320,xl,semiequipped,,tobedoneup,gas,709,3,188,true,true,70,,,,,,
9395648,9395648,house,house,noprice,forrent,1050,xl,hyperequipped,1920,asnew,gas,,4,170,true,true,85,true,,,,1,
9396368,9396368,housegroup,housegroup,247525-247525,forsale,8890,xl,,,,,,,,,,,,,,,,1
9396218,9396218,house,house,noprice,forsale,9030,xl,semiequipped,1997,good,gas,205,3,0,,,,,,,,,
9396369,9396369,houseunit,houseunit,247525,forsale,8890,xl,,2021,,,,3,208,,,,,,,,,1
9396370,9396370,houseunit,houseunit,noprice,forsale,8890,xl,,2021,,,,3,465,,,,,,,,,
9396432,9396432,houseunit,houseunit,noprice,forsale,2830,xl,,,,,,4,286,,,,,,,,,
9396430,9396430,houseunit,houseunit,noprice,forsale,2830,xl,,,,,,4,385,,,,,,,1,,
9396431,9396431,houseunit,houseunit,noprice,forsale,2830,xl,,,,,,3,280,,,,,,,1,,
9396371,9396371,house,house,418285,forsale,8610,m,,2021,,,,3,460,,,,,,,,,1
9396434,9396434,houseunit,houseunit,noprice,forsale,2830,xl,,,,,,4,286,,,,,,,,,
9396436,9396436,houseunit,houseunit,noprice,forsale,2830,xl,,,,,,4,385,,,,,,,1,,
9396435,9396435,houseunit,houseunit,noprice,forsale,2830,xl,,,,,,3,280,,,,,,,1,,
9396500,9396500,houseunit,houseunit,340000,forsale,7060,xl,,,,,,3,417,,,,,,,1,,1
9396501,9396501,houseunit,houseunit,noprice,forsale,7060,xl,,,,,,4,429,,,,,,,,,
9397247,9397247,housegroup,housegroup,465000-465000,forsale,8000,xl,,,,,,,,,,,,,,,,1
9397178,9397178,house,house,949000,forsale,1380,xl,usahyperequipped,2013,asnew,,100,5,1700,,,1700,true,,true,4,4,
9397250,9397250,houseunit,houseunit,465000,forsale,8000,xl,usahyperequipped,2021,,,,4,150,,,,,,,,,1
9397251,9397251,houseunit,houseunit,465000,forsale,8000,xl,usahyperequipped,2021,,,,4,150,,,,,,,,,1
9397252,9397252,houseunit,houseunit,465000,forsale,8000,xl,usahyperequipped,2021,,,,4,150,,,,,,,,,1
9397259,9397259,house,house,noprice,forsale,7080,xl,,,torenovate,,,5,343,,true,,true,,,1,,
9397448,9397448,house,house,375000,forsale,3290,m,,,,,,3,313,,,,,,,,,1
9397254,9397254,houseunit,houseunit,465000,forsale,8000,xl,usahyperequipped,2021,,,,4,150,,,,,,,,,1
9397299,9397299,house,house,noprice,forsale,1880,l,,1930,good,gas,306,5,176,,true,,true,,,,,
9397316,9397316,houseunit,houseunit,334000,forsale,8700,xl,hyperequipped,2021,,,,3,253,,,,,,,,,1
9397534,9397534,house,house,noprice,forsale,9990,xl,installed,1970,tobedoneup,,394,4,715,,,,,,,,,
9397464,9397464,house,house,noprice,forsale,8670,m,installed,,good,electric,699,3,391,,true,,true,,,,,
9397862,9397862,house,villa,149900,forsale,30011,l,,,,,,2,0,,,,,,,,,
9397710,9397710,house,house,210000,forsale,8930,xl,installed,,good,gas,377,2,302,true,true,170,true,,,1,1,
9397527,9397527,house,house,315000,forsale,5020,m,installed,,good,electric,340,4,508,true,,,true,,,,2,
9397963,9397963,house,castle,4450000,forsale,2980,xl,installed,,,,201,5,148400,,,,true,,,3,20,
9398061,9398061,house,house,65000,forsale,7390,l,,,torenovate,,486,2,209,true,true,,,,,,,
9398185,9398185,house,mansion,375000,forsale,4500,xl,installed,,torenovate,fueloil,690,6,880,,true,700,true,,,,2,
9398279,9398279,house,house,noprice,forsale,1730,l,semiequipped,1994,asnew,fueloil,335,3,521,true,true,,true,,,2,,
9398280,9398280,house,mixedusebuilding,noprice,forsale,1730,l,,,asnew,,,5,3559,,,,true,,,,,
9398365,9398365,houseunit,houseunit,noprice,forsale,8720,xl,hyperequipped,,asnew,gas,,4,390,,,,,,,,,
9398366,9398366,houseunit,houseunit,noprice,forsale,8720,xl,hyperequipped,,asnew,gas,,4,375,,,,,,,1,,
9398367,9398367,houseunit,houseunit,341089,forsale,8720,xl,hyperequipped,,asnew,gas,,3,298,,,,,,,,1,1
9398364,9398364,housegroup,housegroup,96476-345054.78,forsale,8720,xl,,,,,,,,,,,,,,,,1
9398370,9398370,houseunit,houseunit,noprice,forsale,8720,xl,hyperequipped,,asnew,gas,,3,298,,,,,,,,,
9398369,9398369,houseunit,houseunit,noprice,forsale,8720,xl,hyperequipped,,asnew,gas,,3,296,,,,,,,,1,
9398368,9398368,houseunit,houseunit,345055,forsale,8720,xl,hyperequipped,,asnew,gas,,3,298,,,,,,,,,1
9398808,9398808,housegroup,housegroup,noprice,forsale,9890,xl,,,,,,,,,,,,,,,,
9398396,9398396,house,farmhouse,670000,forsale,7502,xl,hyperequipped,,asnew,fueloil,285,4,4266,true,true,,true,true,,1,1,
9398401,9398401,house,chalet,120000,forsale,24800,m,usainstalled,2018,asnew,electric,,3,0,,,,true,,,,,
9398811,9398811,houseunit,houseunit,noprice,forsale,9890,xl,,2021,asnew,,,3,649,,,,,,,,3,
9398963,9398963,house,house,229000,forsale,8620,xl,,,,,,1,0,,,,,,,,,
9398975,9398975,house,house,noprice,forsale,8908,m,hyperequipped,,asnew,gas,,3,322,,,197,true,,,1,1,
9399099,9399099,house,countrycottage,noprice,forrent,3720,xl,,1979,asnew,,111,4,229,,,,true,,,1,,
9399024,9399024,house,house,noprice,forsale,3293,l,,1938,good,gas,300,2,250,,,,,,,,,
9399104,9399104,house,house,noprice,forsale,8000,xl,,,asnew,gas,213,3,75,,,,true,,,,,
9399115,9399115,house,house,noprice,forsale,8840,m,,1979,justrenovated,,297,4,10000,,true,,true,,,1,,
9399116,9399116,houseunit,houseunit,291500,forsale,8830,m,installed,2020,,gas,,4,225,,,,,,,,2,1
9399114,9399114,housegroup,housegroup,232000-306000,forsale,8830,m,,,,,,,,,,,,,,,,1
9399117,9399117,houseunit,houseunit,286500,forsale,8830,m,installed,2020,,gas,,3,248,,,,,,,,2,1
9399123,9399123,houseunit,houseunit,261500,forsale,8830,m,installed,2020,,gas,,4,113,,,,,,,1,,1
9399126,9399126,houseunit,houseunit,261500,forsale,8830,m,installed,2020,,gas,,4,113,,,,,,,1,,1
9399132,9399132,houseunit,houseunit,267500,forsale,8830,m,installed,2020,,gas,,4,137,,,,,,,1,,1
9399131,9399131,houseunit,houseunit,267500,forsale,8830,m,installed,2020,,gas,,4,137,,,,,,,1,,1
9399133,9399133,houseunit,houseunit,267500,forsale,8830,m,installed,2020,,gas,,4,137,,,,,,,1,,1
9399136,9399136,houseunit,houseunit,264000,forsale,8830,m,installed,2020,,gas,,4,113,,,,,,,1,,1
9399137,9399137,houseunit,houseunit,232000,forsale,8830,m,installed,2020,,gas,,4,113,,,,,,,1,,1
9399426,9399426,house,house,noprice,forsale,6767,xl,usahyperequipped,1933,,,146,7,700,,,400,true,,,2,,
9399432,9399432,house,house,noprice,forsale,6760,xl,,,torenovate,,338,4,214,,,100,,,,1,,
9399138,9399138,houseunit,houseunit,294000,forsale,8830,m,installed,2020,,gas,,3,249,,,,,,,1,2,1
9399139,9399139,houseunit,houseunit,306000,forsale,8830,m,installed,2020,,gas,,4,267,,,,,,,,2,1
9399459,9399459,house,apartmentblock,1250000,forsale,1190,m,usahyperequipped,1911,asnew,,315,5,215,,true,,true,true,,1,3,
9399507,9399507,house,house,199000,forsale,5300,m,installed,,,fueloil,488,3,200,,,,true,,,1,,
9399503,9399503,house,villa,noprice,forsale,3191,m,,1965,good,gas,262,3,1445,,,1445,,true,,,,
9399594,9399594,housegroup,housegroup,noprice,forsale,3960,m,,,,,,,,,,,,,,,,
9399504,9399504,house,villa,noprice,forsale,3191,m,,1965,good,gas,262,3,1445,,,1445,,true,,,,
9399643,9399643,house,house,noprice,forsale,7080,l,,,torestore,,754,0,100,,,,,,,,,
9399721,9399721,house,apartmentblock,520000,forsale,7500,m,,,,gas,,0,0,,true,,,,,,,
9399598,9399598,houseunit,houseunit,noprice,forsale,3960,m,installed,2021,,,,3,296,,,,,,,,,
9399717,9399717,house,villa,noprice,forsale,7500,m,,2000,,fueloil,347,5,1063,,,,,,,2,,
9399841,9399841,housegroup,housegroup,280250-404525,forsale,8870,l,,,,,,,,,,,,,,,,1
9399843,9399843,houseunit,houseunit,noprice,forsale,8870,l,,2021,,,,2,119,,,,true,,,,,
9399845,9399845,houseunit,houseunit,280250,forsale,8870,l,,2021,,,,2,117,,,,true,,,,,1
9399842,9399842,houseunit,houseunit,296650,forsale,8870,l,,2021,,,,2,128,,,,true,,,,,1
9399844,9399844,houseunit,houseunit,282400,forsale,8870,l,,2021,,,,2,119,,,,true,,,,,1
9399846,9399846,houseunit,houseunit,282400,forsale,8870,l,,2021,,,,2,119,,,,true,,,,,1
9399848,9399848,houseunit,houseunit,282400,forsale,8870,l,,2021,,,,2,119,,,,true,,,,,1
9399849,9399849,houseunit,houseunit,noprice,forsale,8870,l,,2021,,,,2,116,,,,true,,,,,
9399847,9399847,houseunit,houseunit,noprice,forsale,8870,l,,2021,,,,3,157,,,,true,,,,,
9399850,9399850,houseunit,houseunit,noprice,forsale,8870,l,,2021,,,,2,193,,,,true,,,,,
9399851,9399851,houseunit,houseunit,328000,forsale,8870,l,,2021,,,,2,173,,,,true,,,,,1
9399854,9399854,houseunit,houseunit,317900,forsale,8870,l,,2021,,,,2,166,,,,true,,,,,1
9399852,9399852,houseunit,houseunit,328000,forsale,8870,l,,2021,,,,2,173,,,,true,,,,,1
9399855,9399855,houseunit,houseunit,328000,forsale,8870,l,,2021,,,,2,173,,,,true,,,,,1
9399857,9399857,houseunit,houseunit,noprice,forsale,8870,l,,2021,,,,2,193,,,,true,,,,,
9399856,9399856,houseunit,houseunit,328000,forsale,8870,l,,2021,,,,2,173,,,,true,,,,,1
9399861,9399861,houseunit,houseunit,290750,forsale,8870,l,,2021,,,,2,117,,,,true,,,,,1
9399858,9399858,houseunit,houseunit,302150,forsale,8870,l,,2021,,,,2,128,,,,true,,,,,1
9399859,9399859,houseunit,houseunit,291200,forsale,8870,l,,2021,,,,2,119,,,,true,,,,,1
9399860,9399860,houseunit,houseunit,291200,forsale,8870,l,,2021,,,,2,119,,,,true,,,,,1
9399862,9399862,houseunit,houseunit,363375,forsale,8870,l,,2021,,,,3,157,,,,true,,,,,1
9399865,9399865,houseunit,houseunit,333225,forsale,8870,l,,2021,,,,2,173,,,,true,,,,,1
9399864,9399864,houseunit,houseunit,noprice,forsale,8870,l,,2021,,,,2,193,,,,true,,,,,
9399863,9399863,houseunit,houseunit,noprice,forsale,8870,l,,2021,,,,2,128,,,,true,,,,,
9399866,9399866,houseunit,houseunit,333225,forsale,8870,l,,2021,,,,2,173,,,,true,,,,,1
9399870,9399870,houseunit,houseunit,noprice,forsale,8870,l,,2021,,,,2,193,,,,true,,,,,
9399867,9399867,houseunit,houseunit,noprice,forsale,8870,l,,2021,,,,2,166,,,,true,,,,,
9399869,9399869,houseunit,houseunit,404525,forsale,8870,l,,2021,,,,3,230,,,,true,,,,,1
9400081,9400081,house,villa,noprice,forsale,9770,xl,installed,1979,good,gas,358,3,6095,,true,,,true,,,,
9399977,9399977,house,house,noprice,forsale,9473,m,,1930,,fueloil,172,4,1001,,true,,true,,true,,,
9400130,9400130,house,house,noprice,forsale,7600,m,installed,,good,gas,361,2,160,,,,true,,,,,
9400599,9400599,housegroup,housegroup,640000-695000,forsale,2000,xl,,,,,,,,,,,,,,13,,1
9400140,9400140,house,house,noprice,forsale,4000,m,installed,,tobedoneup,gas,,1,43,,true,,,,,,,
9400600,9400600,houseunit,houseunit,650000,forsale,2000,xl,hyperequipped,2021,asnew,,,2,0,,,,true,,,13,,1
9400798,9400798,house,house,noprice,forsale,9500,xl,,,,,,3,0,,,,,,,,,
9400601,9400601,houseunit,houseunit,695000,forsale,2000,xl,hyperequipped,2021,asnew,,,2,0,,true,,true,,,13,,1
9400602,9400602,houseunit,houseunit,640000,forsale,2000,xl,hyperequipped,2021,asnew,,,2,0,true,,,true,,,13,,1
9400961,9400961,house,house,noprice,forsale,5190,l,installed,1925,asnew,electric,477,3,556,true,true,450,true,,,1,3,
9400960,9400960,house,house,noprice,forsale,6250,l,,,torenovate,gas,453,3,690,true,true,600,true,,,1,2,
9401082,9401082,house,mansion,1250000,forsale,1190,m,usainstalled,1911,good,,315,5,215,true,true,,true,true,,1,2,
9401190,9401190,house,house,3500,forrent,1380,xl,usahyperequipped,2000,good,fueloil,215,5,1800,,,1800,true,true,,2,4,
9401304,9401304,house,house,noprice,forsale,6760,xl,semiequipped,1875,torenovate,,486,2,408,,,300,,,,1,,
9401191,9401191,house,house,119999,forsale,6040,xl,installed,,tobedoneup,,299,2,580,,true,360,true,true,,,1,
9401267,9401267,house,house,128000,forsale,9300,m,notinstalled,1920,torenovate,gas,556,4,90,true,true,25,,true,,,,
9401452,9401452,house,house,noprice,forsale,5620,m,semiequipped,,tobedoneup,fueloil,557,1,58,,,,true,,,,,
9401445,9401445,house,house,noprice,forsale,6747,xl,,,,,846,3,285,,true,,,,,1,,
9401472,9401472,house,house,noprice,forsale,9500,l,installed,,good,gas,198,3,156,,true,,true,,,,,
9401719,9401719,house,house,51000,forsale,30335,m,,,,,,2,46,,,,,,,,,
9401479,9401479,house,house,noprice,forsale,2400,m,hyperequipped,,asnew,gas,101,4,304,,,,true,,,1,,
9401764,9401764,house,house,noprice,forsale,7340,l,,,tobedoneup,gas,513,4,250,,true,,,,,,,
9401804,9401804,house,house,noprice,forrent,4300,l,installed,,good,,368,3,500,true,true,,true,true,,,,
9402007,9402007,house,exceptionalproperty,690000,forsale,9570,m,installed,,asnew,fueloil,555,5,1885,,,,,,,,,
9402200,9402200,house,house,130000,forsale,7500,m,installed,,tobedoneup,gas,459,2,164,true,,,true,,,,,
9402335,9402335,house,mixedusebuilding,1200000,forsale,1000,xl,installed,1899,justrenovated,gas,450,3,196,,true,,,true,,,,
9402413,9402413,house,mansion,noprice,forsale,2018,xl,,,good,gas,148,6,182,,true,,true,true,,,,
9402744,9402744,house,villa,214995,forsale,30860,m,,,,,,3,649,,,,,,true,,,
9402422,9402422,house,mansion,noprice,forsale,7140,l,installed,1875,torenovate,fueloil,706,5,4095,,true,2831,true,true,,3,6,
9402469,9402469,house,bungalow,noprice,forsale,9991,xl,,1985,good,,270,3,601,,,,,,,1,,
9402749,9402749,houseunit,houseunit,noprice,forsale,8870,l,,2021,,,,2,173,,,,true,,,,,
9402792,9402792,house,house,noprice,forsale,2960,m,,1996,asnew,,321,4,1020,,,,true,true,,1,,
9402826,9402826,house,house,noprice,forsale,9660,xl,,1971,,fueloil,634,3,1327,true,true,,,true,,1,,
9402793,9402793,house,house,noprice,forsale,2550,m,,2003,,,234,3,328,,,,true,,,,,
9402827,9402827,house,house,noprice,forsale,9570,xl,,1962,torenovate,gas,797,3,494,,true,,,,,1,,
9402917,9402917,house,house,noprice,forsale,9840,xl,,1984,asnew,,520,3,980,,,,true,true,,1,3,
9402911,9402911,house,house,395000,forsale,8780,xl,,,tobedoneup,gas,,1,547,,,,,,,,,
9402918,9402918,house,house,noprice,forsale,9940,xl,,2015,,,138,3,210,,,,true,,,,1,
9403122,9403122,house,mixedusebuilding,noprice,forsale,4700,l,installed,,asnew,gas,145,5,160,true,true,,true,,,,,
9402966,9402966,house,villa,noprice,forsale,8620,xl,,1995,asnew,,263,4,510,,,,true,,,1,,
9403434,9403434,house,villa,149900,forsale,30648,l,,,,,,3,0,,,,true,,,,,
9403499,9403499,house,house,188000,forsale,30720,l,,,,,,3,1,,,,,,true,,,
9403534,9403534,house,house,189000,forsale,03380,l,,,,,,3,1,,,,,,,,,
9403568,9403568,house,villa,193900,forsale,03190,l,,,,,,2,120,,,,,,,,,
9403599,9403599,house,house,197000,forsale,30800,l,,,,,,3,230,,,,,,,,,
9403672,9403672,house,house,197000,forsale,30816,l,,,,,,3,230,,,,,,,,,
9403721,9403721,house,house,199500,forsale,03520,l,,,,,,2,110,,,,true,,,,,
9403802,9403802,house,house,noprice,forsale,9140,m,,,torenovate,gas,555,0,67,,,,,,,,,
9404035,9404035,house,house,50000,forsale,4870,m,,,torestore,,,2,80,true,true,,,,,,,
9404026,9404026,house,villa,noprice,forsale,7000,xl,installed,1970,asnew,fueloil,291,4,1182,true,true,,true,,,2,2,
9404039,9404039,house,house,noprice,forsale,5651,m,,1930,torenovate,fueloil,338,3,187,,true,,,,,,,
9404367,9404367,house,countrycottage,150000,forsale,6596,m,installed,,,,,4,2500,,true,,true,,,1,5,
