,id,type,subtype,price,transactionType,zip,visualisationOption,kitchen_type,building_constructionYear,building_condition,energy_heatingType,certificates_primaryEnergyConsumptionLevel,bedroom_count,land_surface,atticExists,basementExists,outdoor_garden_surface,outdoor_terrace_exists,specificities_SME_office_exists,wellnessEquipment_hasSwimmingPool,parking_parkingSpaceCount_indoor,parking_parkingSpaceCount_outdoor,condition_isNewlyBuilt,Province
10164302,10164302,house,house,350000,forsale,6700,xl,notinstalled,1964,torenovate,electric,753,3,1188,,,,true,,,1,,,Belgian Luxembourg
10141754,10141754,house,house,290000,forsale,6700,xl,,1958,torenovate,fueloil,,2,1640,,true,,,,,1,4,,Belgian Luxembourg
10097892,10097892,house,house,630000,forsale,6769,xl,installed,2004,asnew,fueloil,201,5,8500,,true,,,,,2,5,,Belgian Luxembourg
10041186,10041186,house,house,289000,forsale,6840,xl,,2022,asnew,gas,108,3,354,true,,,true,,,,1,1,Belgian Luxembourg
10060595,10060595,house,exceptionalproperty,690000,forsale,6860,xl,usahyperequipped,1980,asnew,fueloil,168,9,2803,true,true,,true,,,2,5,,Belgian Luxembourg
10155834,10155834,house,house,480000,forsale,6700,xl,installed,,justrenovated,fueloil,218,4,839,,true,,,,,,3,,Belgian Luxembourg
10149335,10149335,house,mansion,590000,forsale,6637,xl,,1997,,fueloil,408,4,5590,,,,,true,,,,,Belgian Luxembourg
9941077,9941077,house,house,160000,forsale,6600,xl,semiequipped,1947,good,fueloil,468,3,222,,true,,,,,,,,Belgian Luxembourg
10041325,10041325,house,house,215000,forsale,6750,xl,semiequipped,1850,torenovate,,559,7,850,,,,,,,1,6,,Belgian Luxembourg
9782440,9782440,house,house,200000,forsale,6600,xl,installed,1955,good,fueloil,451,2,90,,,25,true,,,1,,,Belgian Luxembourg
10137515,10137515,house,house,229000,forsale,6792,xl,,1918,justrenovated,fueloil,152,2,45,,,,,,,,,,Belgian Luxembourg
9934453,9934453,house,house,315000,forsale,6750,xl,semiequipped,1850,torenovate,,559,7,2392,,,,,,,2,6,,Belgian Luxembourg
10094490,10094490,house,house,280000,forsale,6640,xl,usainstalled,1900,torenovate,fueloil,249,2,16786,,,,true,,,,1,,Belgian Luxembourg
10097074,10097074,house,house,389000,forsale,6730,xl,notinstalled,,good,fueloil,271,4,870,true,true,450,true,true,,3,4,,Belgian Luxembourg
9689471,9689471,house,house,175000,forsale,6640,xl,semiequipped,1919,tobedoneup,fueloil,440,4,1164,,true,,,,,3,,,Belgian Luxembourg
10060673,10060673,house,house,235000,forsale,6791,xl,,1900,,fueloil,482,3,223,,true,,,,,1,,,Belgian Luxembourg
9869225,9869225,house,house,195000,forsale,6600,xl,semiequipped,1935,good,gas,335,3,520,,true,,,,,1,,,Belgian Luxembourg
10110332,10110332,house,house,295000,forsale,6792,xl,,1900,torenovate,fueloil,551,3,379,,true,,true,,,,,,Belgian Luxembourg
9951215,9951215,house,house,240000,forsale,6840,xl,,1961,,fueloil,393,4,650,,,,,,,,,,Belgian Luxembourg
10011058,10011058,house,house,300000,forsale,6838,xl,,1899,justrenovated,fueloil,229,3,994,,,,,true,,,,,Belgian Luxembourg
10118174,10118174,house,mixedusebuilding,310000,forsale,6700,xl,notinstalled,,torenovate,fueloil,535,4,400,,true,,,,,,,,Belgian Luxembourg
10147375,10147375,house,house,175000,forsale,6987,xl,semiequipped,1978,,wood,985,3,753,,true,,true,,,1,,,Belgian Luxembourg
9990905,9990905,house,house,185000,forsale,6791,xl,semiequipped,,tobedoneup,fueloil,266,3,240,,,,,,,1,,,Belgian Luxembourg
10029350,10029350,house,house,210000,forsale,6800,xl,installed,1875,torenovate,fueloil,411,3,7880,,true,,,,,1,,,Belgian Luxembourg
10164552,10164552,house,house,149000,forsale,6953,xl,semiequipped,,good,fueloil,382,4,106,,,,true,,,1,,,Belgian Luxembourg
9991054,9991054,house,mixedusebuilding,189000,forsale,6852,xl,notinstalled,,torenovate,,402,6,659,true,true,100,true,true,,2,1,,Belgian Luxembourg
10005039,10005039,house,house,220000,forsale,6720,xl,notinstalled,,torenovate,fueloil,528,3,413,,,,,,,,,,Belgian Luxembourg
10023257,10023257,house,house,219900,forsale,6890,xl,semiequipped,,torenovate,fueloil,317,4,620,true,,350,true,,,,3,,Belgian Luxembourg
10056260,10056260,house,house,257000,forsale,6850,xl,installed,1977,good,fueloil,327,4,1015,,true,,,,,3,,,Belgian Luxembourg
10048471,10048471,house,house,315000,forsale,6700,xl,installed,,good,fueloil,272,3,270,,true,,,,,1,,,Belgian Luxembourg
10132760,10132760,house,house,230000,forsale,6700,xl,usainstalled,1850,torenovate,gas,439,3,576,true,,310,true,,,1,,,Belgian Luxembourg
