,id,type,subtype,price,transactionType,zip,visualisationOption,kitchen_type,building_constructionYear,building_condition,energy_heatingType,certificates_primaryEnergyConsumptionLevel,bedroom_count,land_surface,atticExists,basementExists,outdoor_garden_surface,outdoor_terrace_exists,specificities_SME_office_exists,wellnessEquipment_hasSwimmingPool,parking_parkingSpaceCount_indoor,parking_parkingSpaceCount_outdoor,condition_isNewlyBuilt,Province
10016762,10016762,house,townhouse,190000,forsale,5150,xl,installed,1874,torenovate,,611,3,1304,,,1097,true,,,,1,,Namur
9955419,9955419,house,house,249000,forsale,5100,xl,hyperequipped,,good,pellet,745,2,3814,true,true,3716,true,true,,,6,,Namur
10086531,10086531,house,house,225000,forsale,5500,xl,installed,,justrenovated,gas,240,3,87,,true,,,,,,,,Namur
10098420,10098420,house,villa,250000,forsale,5060,xl,semiequipped,,tobedoneup,fueloil,708,2,399,,true,162,,,,3,,,Namur
9712982,9712982,house,villa,250000,forsale,5140,xl,installed,1970,good,fueloil,331,3,714,,true,,true,true,,3,6,,Namur
10016046,10016046,house,house,320000,forsale,5377,xl,installed,1965,tobedoneup,fueloil,727,3,1208,true,true,,,,,1,2,,Namur
9984910,9984910,house,house,285000,forsale,5651,xl,installed,,,,111,3,101,,,,true,,,4,,,Namur
10111292,10111292,house,villa,295000,forsale,5190,xl,semiequipped,,tobedoneup,fueloil,440,3,995,,true,577,true,,,1,,,Namur
10086078,10086078,house,villa,350000,forsale,5590,xl,installed,,asnew,fueloil,270,5,1254,,true,1,true,,true,2,4,,Namur
10088218,10088218,house,house,369000,forsale,5020,xl,,1971,good,fueloil,194,5,1852,true,,1710,true,,,,4,,Namur
10033791,10033791,house,house,345000,forsale,5060,xl,installed,,good,fueloil,266,3,1550,,,1300,true,,,1,3,,Namur
10047449,10047449,house,house,275000,forsale,5170,xl,installed,1820,good,fueloil,298,3,344,,true,265,true,true,,,2,,Namur
10075316,10075316,house,house,295000,forsale,5060,xl,semiequipped,,good,fueloil,495,3,858,,true,395,true,,,1,2,,Namur
10073237,10073237,house,house,470000,forsale,5570,xl,hyperequipped,2017,asnew,,57,5,1232,,,,true,,,1,4,,Namur
9975864,9975864,house,house,575000,forsale,5031,xl,installed,1990,good,gas,232,4,3828,,true,,true,true,,2,,,Namur
10143918,10143918,house,house,125000,forsale,5580,xl,installed,,,gas,137,3,97,,,,true,,,,,,Namur
9970855,9970855,house,mixedusebuilding,495000,forsale,5100,xl,installed,,good,fueloil,403,4,504,true,true,100,true,,,3,10,,Namur
10052806,10052806,house,exceptionalproperty,599000,forsale,5310,xl,semiequipped,1890,tobedoneup,fueloil,304,7,2467,,true,1073,true,true,,1,4,,Namur
10088847,10088847,house,house,375000,forsale,5020,xl,installed,,justrenovated,gas,405,5,2244,,true,,true,true,,1,15,,Namur
