,id,type,subtype,price,transactionType,zip,visualisationOption,kitchen_type,building_constructionYear,building_condition,energy_heatingType,certificates_primaryEnergyConsumptionLevel,bedroom_count,land_surface,atticExists,basementExists,outdoor_garden_surface,outdoor_terrace_exists,specificities_SME_office_exists,wellnessEquipment_hasSwimmingPool,parking_parkingSpaceCount_indoor,parking_parkingSpaceCount_outdoor,condition_isNewlyBuilt,Province
9943354,9943354,house,house,512300,forsale,9500,m,,,,,,3,580,,,,,,,1,1,,East Falnders
9980937,9980937,house,house,519378,forsale,9850,m,,,,,,3,477,,,,,,,,2,,East Falnders
9799994,9799994,house,house,273000,forsale,9900,m,,,,,,3,190,,,1,,,,1,,1,East Falnders
9799995,9799995,house,house,314300,forsale,9900,m,,,,,,3,260,,,1,,,,1,,1,East Falnders
9715521,9715521,house,house,315800,forsale,9790,m,,,,,,3,444,,,1,,,,1,,1,East Falnders
10148540,10148540,house,house,245000,forsale,9255,m,,,,,,3,0,,,,,,,,,,East Falnders
9507848,9507848,house,otherproperty,192088,forsale,9090,m,,,asnew,,,13,0,,,,,,,,10,,East Falnders
10121751,10121751,house,house,265000,forsale,9600,m,,,,,347,3,0,,,,,,,,,,East Falnders
9945699,9945699,house,house,403211,forsale,9120,m,,,,,,3,121,,,,,,,,,,East Falnders
9945684,9945684,house,house,422831,forsale,9185,m,,,,,,3,238,,,,,,,,1,,East Falnders
9902136,9902136,house,house,403211,forsale,9120,m,,,,,,3,122,,,,,,,,,,East Falnders
9945696,9945696,house,house,423095,forsale,9120,m,,,,,,3,133,,,,,,,,,,East Falnders
9945685,9945685,house,house,423463,forsale,9185,m,,,,,,3,237,,,,true,,,,1,,East Falnders
9945687,9945687,house,house,436255,forsale,9185,m,,,,,,3,237,,,,,,,,1,,East Falnders
9972881,9972881,house,house,440675,forsale,9990,m,,,,,,4,294,,,,true,,,1,1,,East Falnders
10031293,10031293,house,villa,445000,forsale,9300,m,,1980,,,,3,561,,,,true,,,,,,East Falnders
9972879,9972879,house,house,445188,forsale,9990,m,,,,,,4,297,,,,true,true,,1,1,,East Falnders
10116231,10116231,house,house,459000,forsale,9100,m,,,,,608,3,0,,,,,,,,,,East Falnders
9970746,9970746,house,house,465283,forsale,9420,m,,,,,,3,500,,,,,,,,1,,East Falnders
9943374,9943374,house,house,471868,forsale,9971,m,,,,,,3,384,,,,,,,,1,,East Falnders
9970748,9970748,house,house,474935,forsale,9420,m,,,,,,3,531,,,,,,,,2,,East Falnders
9943329,9943329,house,house,471989,forsale,9971,m,,,,,,3,386,,,,,,,,1,,East Falnders
10041085,10041085,house,house,475924,forsale,9470,m,,,,,,3,307,,,,,,,,,,East Falnders
9652662,9652662,house,apartmentblock,740000,forsale,9160,m,,,,,,0,580,,,,,,,4,,,East Falnders
9943375,9943375,house,house,479569,forsale,9971,m,,,,,,3,384,,,,,,,,1,,East Falnders
10043429,10043429,house,house,562605,forsale,9470,m,,,,,,3,750,,,,,true,,,,,East Falnders
9959271,9959271,house,house,426103,forsale,9620,m,,,,,,3,663,true,,,,,,,,1,East Falnders
10014650,10014650,house,house,2500000,forsale,9000,m,,,,,145,6,0,,,,,,,,,,East Falnders
10105663,10105663,house,house,574791,forsale,9160,m,hyperequipped,2023,asnew,,,4,521,true,,,,,,1,2,1,East Falnders
10153561,10153561,house,house,450000,forsale,9000,m,,,,,,4,0,true,true,,,,,,,,East Falnders
9769996,9769996,house,house,179000,forsale,9320,m,,,,,,4,0,,,,,,,,,,East Falnders
9940571,9940571,house,house,165000,forsale,9112,m,,,,,1493,4,226,,true,,,,,,,,East Falnders
9676031,9676031,house,house,188900,forsale,9600,m,,,,,212,5,65,,,,true,,,,,,East Falnders
10113538,10113538,house,house,237000,forsale,9260,m,,1934,torenovate,,1714,3,0,,true,,,,,,,,East Falnders
10020706,10020706,house,otherproperty,258000,forsale,9450,m,,2020,,,,2,0,,,,true,,,1,,,East Falnders
9951057,9951057,house,house,320000,forsale,9880,m,installed,2022,asnew,gas,,3,299,,,,,,,,,,East Falnders
9943328,9943328,house,house,397362,forsale,9990,m,,,,,,3,234,,,,,,,,1,,East Falnders
9710722,9710722,house,house,441609,forsale,9280,m,,,,,,3,310,,,,,,,,2,,East Falnders
10034897,10034897,house,house,555000,forsale,9000,m,,,good,,231,4,486,,true,,true,true,,1,,,East Falnders
10046842,10046842,house,apartmentblock,575000,forsale,9300,m,usainstalled,,,gas,,0,0,,,,,,,,,,East Falnders
10157071,10157071,house,house,419000,forsale,9800,m,,,,,,3,267,,,,,,,1,,,East Falnders
10094589,10094589,house,house,819619,forsale,9620,m,,,,,,4,1043,,,,,,,,,,East Falnders
10157070,10157070,house,house,419000,forsale,9800,m,,,,,,3,270,,,,,,,1,,,East Falnders
10157069,10157069,house,house,475000,forsale,9800,m,,,,,,3,388,,,,,,,,,,East Falnders
10157072,10157072,house,house,505000,forsale,9800,m,,,,,,4,608,,,,,,,,,,East Falnders
10121131,10121131,house,house,259000,forsale,9500,m,,,,gas,189,1,66,,,,,,,,,,East Falnders
10048485,10048485,house,house,239000,forsale,9230,m,,1976,,,1242,0,1758,,,1568,,,,,1,,East Falnders
9759016,9759016,house,house,407963,forsale,9968,m,,,,,,3,268,,,,,,,,1,,East Falnders
10129424,10129424,house,house,435000,forsale,9000,m,,,good,gas,463,3,600,,,,true,true,,1,,,East Falnders
10068517,10068517,house,house,398500,forsale,9870,m,,,,,,3,481,,,,,,,1,,,East Falnders
9943365,9943365,house,house,421213,forsale,9968,m,,,,,,3,276,,,,,,,1,1,,East Falnders
9999079,9999079,house,house,461588,forsale,9340,m,,,,,,4,356,,,,,,,1,1,,East Falnders
9999081,9999081,house,house,467750,forsale,9340,m,,,,,,3,328,,,,,true,,1,1,,East Falnders
9943373,9943373,house,house,497995,forsale,9940,m,,,,,,3,503,,,,,,,,2,,East Falnders
9972877,9972877,house,house,550327,forsale,9940,m,,,,,,3,497,,,,,,,1,1,,East Falnders
9355396,9355396,house,apartmentblock,600000,forsale,9300,m,,,,,177,0,0,,,,,,,,,,East Falnders
9838425,9838425,house,house,650000,forsale,9790,m,,,,,837,4,9000,,,,,,true,1,,,East Falnders
10008469,10008469,house,house,342811,forsale,9200,m,,,,,,3,339,true,,,,,,,,1,East Falnders
9946297,9946297,house,house,410003,forsale,9220,m,,,,,,3,372,true,,,,,,,,1,East Falnders
10104762,10104762,house,house,418582,forsale,9550,m,,,,,,3,500,true,,,,,,,,1,East Falnders
9894002,9894002,house,house,475000,forsale,9240,m,,2022,,,,3,0,,,,true,,,1,1,1,East Falnders
10162868,10162868,house,house,350000,forsale,9500,m,,,,carbon,,3,0,,,,,,,,,,East Falnders
9982981,9982981,house,mixedusebuilding,1150000,forsale,9600,m,installed,2022,,gas,,0,0,,,,,,,,,1,East Falnders
9779469,9779469,house,house,424342,forsale,9280,m,,,,,,3,309,,,,true,,,,2,,East Falnders
9955352,9955352,house,house,440473,forsale,9280,m,,,,,,3,309,,,,true,,,1,1,,East Falnders
9980935,9980935,house,house,472315,forsale,9850,m,,,,,,3,292,,,,,,,,,,East Falnders
9980936,9980936,house,house,473956,forsale,9850,m,,,,,,3,275,,,,,,,,,,East Falnders
9983084,9983084,house,house,712086,forsale,9850,m,,,,,,4,462,,,,,true,,,2,,East Falnders
9850557,9850557,house,countrycottage,2325000,forsale,9860,m,,,asnew,,109,5,48528,,,,true,true,,,,,East Falnders
9850556,9850556,house,mixedusebuilding,2325000,forsale,9860,m,,,asnew,,109,5,48528,,,,true,true,,,,,East Falnders
9850555,9850555,house,house,2325000,forsale,9860,m,,,asnew,,109,5,48528,,,,true,true,,,,,East Falnders
9850554,9850554,house,villa,2325000,forsale,9860,m,,,asnew,,109,5,48528,,,,true,true,,,,,East Falnders
9295528,9295528,house,house,249000,forsale,9660,m,,,,,,3,400,,,,,,,,,1,East Falnders
