,id,type,subtype,price,transactionType,zip,visualisationOption,kitchen_type,building_constructionYear,building_condition,energy_heatingType,certificates_primaryEnergyConsumptionLevel,bedroom_count,land_surface,atticExists,basementExists,outdoor_garden_surface,outdoor_terrace_exists,specificities_SME_office_exists,wellnessEquipment_hasSwimmingPool,parking_parkingSpaceCount_indoor,parking_parkingSpaceCount_outdoor,condition_isNewlyBuilt,Province
9918477,9918477,house,house,165000,forsale,1770,xl,installed,1964,torenovate,gas,599,2,73,true,,,,,,,,,Flemish Brabant
10163377,10163377,house,house,249000,forsale,1501,xl,,1951,,,,3,429,,,,,,,,,,Flemish Brabant
10144305,10144305,house,house,850000,forsale,1780,xl,hyperequipped,2004,asnew,,,5,380,,,200,true,,,3,,,Flemish Brabant
10142845,10142845,house,house,337000,forsale,3200,xl,semiequipped,1959,torenovate,gas,567,4,1139,true,true,500,,,,,,,Flemish Brabant
10151028,10151028,house,house,289000,forsale,1620,xl,semiequipped,,torenovate,,369,2,170,,,,,,,,,,Flemish Brabant
10109517,10109517,house,house,239000,forsale,1770,xl,semiequipped,1959,good,fueloil,727,3,320,true,,150,true,,,1,2,,Flemish Brabant
10090887,10090887,house,house,269000,forsale,1600,xl,installed,1935,tobedoneup,gas,493,2,222,true,true,,true,,,,,,Flemish Brabant
9923138,9923138,house,house,239000,forsale,1790,xl,installed,1938,tobedoneup,gas,864,3,292,true,true,,true,,,,1,,Flemish Brabant
9888933,9888933,house,house,279000,forsale,1790,xl,hyperequipped,,good,gas,614,4,302,true,true,200,true,,,1,1,,Flemish Brabant
10117961,10117961,house,house,277000,forsale,3380,xl,hyperequipped,1987,good,fueloil,350,2,800,true,true,465,true,true,,2,2,,Flemish Brabant
10069120,10069120,house,house,289000,forsale,3440,xl,installed,1959,justrenovated,fueloil,564,2,875,true,true,750,true,true,,1,1,,Flemish Brabant
9936565,9936565,house,house,300000,forsale,1640,xl,,,good,,449,2,230,,true,150,true,,,,,,Flemish Brabant
10120604,10120604,house,house,298000,forsale,1730,xl,hyperequipped,1920,asnew,gas,290,3,193,,true,110,true,true,,,,,Flemish Brabant
9799987,9799987,house,house,300000,forsale,3040,xl,notinstalled,1973,torenovate,fueloil,850,2,1180,,,1180,,,,,3,,Flemish Brabant
9484574,9484574,house,house,335000,forsale,1800,xl,semiequipped,,tobedoneup,gas,461,3,0,,true,120,true,true,,1,3,,Flemish Brabant
10136644,10136644,house,house,375000,forsale,1853,xl,usainstalled,1956,good,gas,235,4,240,true,true,,true,true,,,,,Flemish Brabant
10090047,10090047,house,house,330000,forsale,1770,xl,installed,1954,tobedoneup,gas,856,3,310,true,true,,true,,,2,2,,Flemish Brabant
10076127,10076127,house,bungalow,378000,forsale,3300,xl,hyperequipped,1975,tobedoneup,fueloil,547,2,480,true,true,260,true,,,1,1,,Flemish Brabant
9827677,9827677,house,house,380000,forsale,3090,xl,notinstalled,1956,torenovate,gas,633,4,527,,true,527,true,true,,,,,Flemish Brabant
10130339,10130339,house,house,379000,forsale,1745,xl,installed,1910,good,gas,330,3,681,true,true,453,true,,,,2,,Flemish Brabant
9964305,9964305,house,bungalow,385000,forsale,3380,xl,installed,1977,good,fueloil,348,3,23001,true,,22671,true,,,1,2,,Flemish Brabant
9997489,9997489,house,house,415000,forsale,1600,xl,installed,1961,good,fueloil,514,3,390,true,true,,true,true,,1,1,,Flemish Brabant
9995060,9995060,house,house,449000,forsale,3380,xl,,2004,asnew,gas,247,3,923,true,,,,,,1,2,,Flemish Brabant
8874881,8874881,house,exceptionalproperty,390000,forsale,3380,xl,hyperequipped,1891,good,gas,284,6,4432,true,true,4200,,true,,2,3,,Flemish Brabant
10011482,10011482,house,house,450000,forsale,1650,xl,,,asnew,gas,400,3,0,,,,,,,,,,Flemish Brabant
9732856,9732856,house,bungalow,475000,forsale,3090,xl,semiequipped,1969,torenovate,fueloil,456,3,566,,true,566,true,true,,7,3,,Flemish Brabant
10125091,10125091,house,bungalow,490000,forsale,1560,xl,semiequipped,1974,tobedoneup,fueloil,576,2,1608,true,true,1100,true,,,1,2,,Flemish Brabant
10022229,10022229,house,house,490000,forsale,3090,xl,usahyperequipped,2008,good,,131,4,160,,,,true,,,,1,,Flemish Brabant
10123136,10123136,house,house,499900,forsale,1790,xl,installed,1977,asnew,fueloil,336,3,772,,true,,true,,,1,,,Flemish Brabant
9998010,9998010,house,house,549000,forsale,3300,xl,hyperequipped,1987,good,gas,294,5,1154,true,true,700,true,true,,2,5,,Flemish Brabant
10016896,10016896,house,house,525000,forsale,1790,xl,hyperequipped,2007,good,gas,147,4,781,,,673,true,true,,1,2,,Flemish Brabant
10068444,10068444,house,villa,595000,forsale,3110,xl,installed,1977,asnew,fueloil,276,3,1265,true,true,,true,,,2,3,,Flemish Brabant
10091179,10091179,house,villa,645000,forsale,1652,xl,installed,1988,good,fueloil,335,3,1100,,,,,,,1,4,,Flemish Brabant
10071760,10071760,house,villa,615000,forsale,1785,xl,installed,1974,good,electric,718,3,0,,true,,true,true,,2,,,Flemish Brabant
10021752,10021752,house,villa,665000,forsale,1653,xl,installed,1973,tobedoneup,fueloil,547,4,1580,true,true,,true,true,,2,8,,Flemish Brabant
9979776,9979776,house,house,725000,forsale,3300,xl,installed,,good,electric,,7,370,,,,true,,,,,,Flemish Brabant
10114674,10114674,house,house,689000,forsale,3090,xl,installed,1969,tobedoneup,gas,274,5,802,,true,802,true,true,,2,3,,Flemish Brabant
10063339,10063339,house,villa,691000,forsale,3294,xl,hyperequipped,1995,asnew,fueloil,205,3,1526,,,1,true,,,,,,Flemish Brabant
9584020,9584020,house,villa,850000,forsale,3090,xl,installed,1955,justrenovated,gas,462,4,0,,true,3428,true,true,,3,4,,Flemish Brabant
10103932,10103932,house,house,815000,forsale,3010,xl,installed,,asnew,gas,157,3,297,,true,172,true,,,,,,Flemish Brabant
10115868,10115868,house,villa,895000,forsale,1880,xl,installed,2002,good,,256,3,1212,,,520,true,,true,2,3,,Flemish Brabant
10136550,10136550,house,villa,925000,forsale,1745,xl,installed,1995,good,gas,260,2,3688,,true,,,true,,,8,,Flemish Brabant
10046020,10046020,house,villa,1500000,forsale,1640,xl,hyperequipped,1990,asnew,electric,527,4,2827,,true,,true,true,,2,2,,Flemish Brabant
10000017,10000017,house,villa,1095000,forsale,1640,xl,installed,1972,tobedoneup,fueloil,445,4,1810,,true,,,,,1,,,Flemish Brabant
10066742,10066742,house,house,199000,forsale,1850,xl,usahyperequipped,,asnew,gas,,2,55,,,,true,,,,,,Flemish Brabant
10152989,10152989,house,house,380000,forsale,1780,xl,hyperequipped,1930,tobedoneup,gas,,3,240,,true,160,,,,,,,Flemish Brabant
10145613,10145613,house,house,575000,forsale,1840,xl,usahyperequipped,2006,asnew,gas,129,3,663,,,,true,,,1,3,,Flemish Brabant
9905595,9905595,house,house,2390000,forsale,1640,xl,hyperequipped,1961,asnew,gas,499,5,2490,true,true,2290,true,true,true,2,,,Flemish Brabant
10152155,10152155,house,apartmentblock,695000,forsale,1853,xl,,1918,good,gas,357,0,320,,,,,,,,,,Flemish Brabant
10165983,10165983,house,house,265000,forsale,3300,xl,installed,,good,,353,3,302,,,140,true,,,,,,Flemish Brabant
10159227,10159227,house,house,199000,forsale,3202,xl,,1935,torenovate,fueloil,549,4,730,,true,440,,,,2,2,,Flemish Brabant
10144186,10144186,house,house,230000,forsale,3440,xl,installed,1969,torenovate,pellet,1139,4,2720,true,,1490,true,,,1,5,,Flemish Brabant
10152730,10152730,house,villa,1680000,forsale,1650,xl,usauninstalled,1998,good,fueloil,,4,2873,,true,,,,,4,,,Flemish Brabant
10164194,10164194,house,mixedusebuilding,595000,forsale,1701,xl,installed,1950,tobedoneup,gas,261,5,1334,,,,true,,,,3,,Flemish Brabant
10143160,10143160,house,bungalow,299000,forsale,1502,xl,installed,1973,tobedoneup,gas,552,3,482,true,,,true,,,1,3,,Flemish Brabant
10144409,10144409,house,villa,2800000,forsale,1630,xl,installed,1952,good,gas,296,7,4441,true,true,,true,true,true,2,,,Flemish Brabant
10143159,10143159,house,bungalow,449000,forsale,1600,xl,installed,1976,tobedoneup,fueloil,311,3,956,true,true,,true,true,,1,4,,Flemish Brabant
10149301,10149301,house,house,595000,forsale,3000,xl,,,justrenovated,gas,135,3,150,,,80,true,,,,,,Flemish Brabant
10163531,10163531,house,villa,895000,forsale,1860,xl,,,,gas,253,5,594,,true,170,true,true,,2,4,,Flemish Brabant
9939576,9939576,house,house,285000,forsale,3300,xl,installed,,good,,189,4,250,,,110,true,true,,,,,Flemish Brabant
10158683,10158683,house,villa,1197000,forsale,1780,xl,hyperequipped,2008,,gas,197,5,1178,,,600,true,,,3,5,,Flemish Brabant
9985601,9985601,house,house,219000,forsale,1790,xl,semiequipped,1932,torenovate,,895,3,200,true,true,57,true,,,,1,,Flemish Brabant
10078658,10078658,house,house,235000,forsale,3300,xl,installed,1957,good,,389,3,407,,true,200,true,,,1,1,,Flemish Brabant
10093748,10093748,house,house,255000,forsale,1800,xl,,1918,,gas,613,3,444,,,,,true,,,,,Flemish Brabant
10038713,10038713,house,house,270000,forsale,3290,xl,,,,gas,620,3,630,,true,,,,,2,,,Flemish Brabant
9816314,9816314,house,house,269000,forsale,3300,xl,,1960,good,gas,553,3,375,true,true,280,true,,,,1,,Flemish Brabant
10131011,10131011,house,house,320000,forsale,3454,xl,installed,1994,good,,328,3,1000,,true,275,true,,,1,8,,Flemish Brabant
10034747,10034747,house,house,325000,forsale,3300,xl,installed,1963,good,,318,5,469,,true,260,true,,true,,,,Flemish Brabant
9895299,9895299,house,house,325000,forsale,3370,xl,installed,1948,good,,273,4,285,,true,130,true,,,,,,Flemish Brabant
10104986,10104986,house,house,420000,forsale,3080,xl,,,torenovate,gas,471,4,0,,true,,,,,,,,Flemish Brabant
10127579,10127579,house,house,360000,forsale,3300,xl,installed,1979,good,,358,2,950,,true,225,true,,,1,6,,Flemish Brabant
10121095,10121095,house,house,399000,forsale,3300,xl,,2003,good,gas,,3,676,true,true,530,true,,,,4,,Flemish Brabant
10071121,10071121,house,apartmentblock,458000,forsale,1740,xl,semiequipped,,tobedoneup,gas,,4,0,,,,true,,,2,,,Flemish Brabant
10108713,10108713,house,apartmentblock,550000,forsale,1630,xl,installed,1970,good,gas,,2,240,,,,,,,2,,,Flemish Brabant
10087148,10087148,house,house,438000,forsale,3390,xl,installed,1994,good,,289,4,549,,,165,,,,1,,,Flemish Brabant
9929545,9929545,house,villa,485000,forsale,3440,xl,installed,1980,good,,439,4,3526,,true,1775,true,true,,1,,,Flemish Brabant
10120556,10120556,house,countrycottage,575000,forsale,3150,xl,installed,1930,good,,339,3,973,,true,,true,true,true,1,4,,Flemish Brabant
10073440,10073440,house,apartmentblock,649000,forsale,1800,xl,installed,1992,good,gas,,6,310,,,150,,,,,,,Flemish Brabant
10081125,10081125,house,house,630000,forsale,1640,xl,,1900,asnew,gas,,4,561,true,true,1,true,,,,2,,Flemish Brabant
10000915,10000915,house,villa,800000,forsale,3300,xl,hyperequipped,2008,,gas,187,3,3301,,true,,,,true,,,,Flemish Brabant
10136043,10136043,house,villa,1100000,forsale,3090,xl,,1970,,gas,124,4,826,,,,true,true,,1,2,,Flemish Brabant
10010020,10010020,house,house,947000,forsale,1560,xl,usahyperequipped,1986,justrenovated,electric,,4,900,true,true,800,true,,,2,2,,Flemish Brabant
10001512,10001512,house,apartmentblock,1100000,forsale,1851,xl,,1970,good,electric,270,0,633,,,,,,,,,,Flemish Brabant
10044819,10044819,house,mixedusebuilding,1250000,forsale,3020,xl,,1970,good,gas,587,5,3738,,,,true,,,,,,Flemish Brabant
10018045,10018045,house,villa,1650000,forsale,3320,xl,installed,1992,asnew,,132,3,2508,,,795,true,true,true,1,7,,Flemish Brabant
10060046,10060046,house,castle,2600000,forsale,3000,xl,,1865,,,445,8,53550,,true,,true,true,,2,6,,Flemish Brabant
10082274,10082274,house,villa,3475000,forsale,1640,xl,,1989,asnew,gas,169,6,3500,,,,true,true,,3,,,Flemish Brabant
10095270,10095270,house,villa,3475000,forsale,1640,xl,,1989,asnew,gas,163,6,3500,,,,true,true,,3,,,Flemish Brabant
10060047,10060047,house,castle,2600000,forsale,3210,xl,,1865,,,445,8,53550,,true,,true,true,,2,6,,Flemish Brabant
10145537,10145537,house,house,710000,forsale,3010,xl,installed,1950,good,gas,351,5,389,,true,,true,true,,1,1,,Flemish Brabant
10117989,10117989,house,house,475000,forsale,3390,xl,installed,,,gas,,3,1013,,,,true,,,2,1,1,Flemish Brabant
10147248,10147248,house,house,2690000,forsale,1640,xl,,2013,asnew,electric,141,5,1900,,true,,true,true,,2,,,Flemish Brabant
10153031,10153031,house,house,375000,forsale,1560,xl,usasemiequipped,1930,justrenovated,gas,394,3,194,,true,10,true,,,2,,,Flemish Brabant
10158578,10158578,house,house,299000,forsale,1502,xl,,1968,,,,5,1991,,,,,,,,,,Flemish Brabant
10151848,10151848,house,house,385000,forsale,3400,xl,,1974,good,gas,207,3,1309,,,730,true,,true,2,4,,Flemish Brabant
10158481,10158481,house,house,345000,forsale,3001,xl,,1963,torenovate,gas,326,3,90,,true,,,,,,,,Flemish Brabant
10157852,10157852,house,house,389000,forsale,3111,xl,,1958,torenovate,fueloil,507,3,1500,,,,true,,,1,10,,Flemish Brabant
10157997,10157997,house,house,335000,forsale,1840,xl,,1960,torenovate,fueloil,350,3,803,true,true,,true,,,1,3,,Flemish Brabant
10138478,10138478,house,house,249000,forsale,1570,xl,,1958,torenovate,electric,828,3,634,true,true,500,true,,,1,1,,Flemish Brabant
10144656,10144656,house,house,695000,forsale,1620,xl,installed,1930,good,gas,,4,0,,,,true,,,2,,,Flemish Brabant
10138524,10138524,house,house,355000,forsale,1502,xl,installed,1875,tobedoneup,gas,622,3,1383,true,true,,true,true,,1,4,,Flemish Brabant
10159527,10159527,house,house,415000,forsale,1745,xl,installed,2021,,,,3,240,,,100,true,,,2,1,1,Flemish Brabant
10144654,10144654,house,house,695000,forsale,1630,xl,installed,1930,good,gas,,4,0,,,,true,,,2,,,Flemish Brabant
10160986,10160986,house,house,490000,forsale,1650,xl,,1958,good,gas,538,5,1700,,true,,true,true,,1,,,Flemish Brabant
10160987,10160987,house,house,490000,forsale,1654,xl,,1958,good,gas,538,5,1700,,true,,true,true,,1,,,Flemish Brabant
10160424,10160424,house,villa,795000,forsale,1640,xl,hyperequipped,1972,tobedoneup,fueloil,329,4,1674,true,true,,true,true,true,1,2,,Flemish Brabant
10054881,10054881,house,house,235000,forsale,1560,xl,installed,,good,gas,426,2,48,,true,,,,,,,,Flemish Brabant
10020746,10020746,house,house,195000,forsale,3320,xl,,1850,torenovate,,617,4,217,,,90,true,,,,,,Flemish Brabant
10036718,10036718,house,house,239000,forsale,1500,xl,,1900,,,480,3,115,,,,,,,,,,Flemish Brabant
10011504,10011504,house,house,235000,forsale,1850,xl,semiequipped,,tobedoneup,fueloil,558,1,0,,,,,,,2,1,,Flemish Brabant
10160425,10160425,house,villa,795000,forsale,1652,xl,hyperequipped,1972,tobedoneup,fueloil,329,4,1674,true,true,,true,true,true,1,2,,Flemish Brabant
10117462,10117462,house,house,210000,forsale,3300,xl,,1900,torenovate,gas,364,4,124,true,true,35,true,,,,,,Flemish Brabant
9982609,9982609,house,house,239000,forsale,1851,xl,semiequipped,,torenovate,pellet,767,3,130,,true,,,true,,1,,,Flemish Brabant
10049003,10049003,house,house,269000,forsale,1860,xl,notinstalled,1930,torenovate,,1039,3,228,true,,,,,,2,,,Flemish Brabant
10132623,10132623,house,house,240000,forsale,1600,xl,semiequipped,1920,,gas,391,2,381,true,true,,true,,,,,,Flemish Brabant
9912614,9912614,house,house,279000,forsale,3320,xl,,1918,good,fueloil,396,3,686,true,true,300,true,true,,,,,Flemish Brabant
10064857,10064857,house,house,269000,forsale,1600,xl,installed,1945,good,gas,419,2,170,true,true,,true,,,,,,Flemish Brabant
9985804,9985804,house,house,239000,forsale,3300,xl,,1900,good,fueloil,684,4,843,true,true,,true,,,1,1,,Flemish Brabant
9858173,9858173,house,house,285000,forsale,3300,xl,installed,1936,good,gas,401,3,290,,true,150,true,,,,,,Flemish Brabant
10083554,10083554,house,house,299000,forsale,1500,xl,,1900,,,305,3,185,,,,,,,,,,Flemish Brabant
10032937,10032937,house,house,299000,forsale,3390,xl,usahyperequipped,2008,good,fueloil,222,3,1174,,,1054,true,,,,5,,Flemish Brabant
10023840,10023840,house,house,305000,forsale,1500,xl,,1919,,,395,4,345,,,,,,,,,,Flemish Brabant
10112504,10112504,house,townhouse,299000,forsale,1650,xl,installed,1953,tobedoneup,electric,672,2,372,,,,true,,,1,,,Flemish Brabant
10112503,10112503,house,townhouse,299000,forsale,1651,xl,installed,1953,tobedoneup,electric,672,2,372,,,,true,true,,1,,,Flemish Brabant
10080407,10080407,house,house,299000,forsale,3300,xl,,1850,asnew,gas,391,2,70,true,true,17,true,,,,,,Flemish Brabant
10082225,10082225,house,house,319000,forsale,1800,xl,usahyperequipped,1930,,gas,277,3,0,,true,,,,,,,,Flemish Brabant
9829230,9829230,house,mixedusebuilding,315000,forsale,1790,xl,semiequipped,1957,torenovate,fueloil,,4,108,,,,true,,,,,,Flemish Brabant
10128375,10128375,house,townhouse,320000,forsale,1502,xl,semiequipped,1956,tobedoneup,gas,391,2,443,true,,,true,true,,1,2,,Flemish Brabant
9958060,9958060,house,townhouse,325000,forsale,1501,xl,installed,1968,good,gas,491,3,84,,,,true,,,,,,Flemish Brabant
10100753,10100753,house,house,349000,forsale,1500,xl,,1977,,,440,3,324,,,,,,,,,,Flemish Brabant
10065770,10065770,house,house,359000,forsale,1850,xl,semiequipped,,good,gas,379,3,174,,true,,true,,,1,,,Flemish Brabant
10128566,10128566,house,house,372000,forsale,1840,xl,usasemiequipped,1967,good,fueloil,562,3,428,true,true,,true,,,1,2,,Flemish Brabant
10133652,10133652,house,house,370000,forsale,3000,xl,installed,,good,gas,295,2,70,,,,true,,,,,,Flemish Brabant
10041170,10041170,house,apartmentblock,365000,forsale,1600,xl,installed,1925,tobedoneup,gas,395,4,113,true,,,true,,,1,,,Flemish Brabant
10116304,10116304,house,house,389000,forsale,1730,xl,hyperequipped,1965,asnew,gas,387,3,286,,true,150,,,,1,2,,Flemish Brabant
10089961,10089961,house,house,399000,forsale,1500,xl,,1985,,,175,3,321,,,,,,,,,,Flemish Brabant
9998133,9998133,house,house,425000,forsale,1502,xl,,1931,,,756,4,1431,,,,,,,,,,Flemish Brabant
10119690,10119690,house,house,395000,forsale,1670,xl,,1900,,,259,3,3823,,,,,,,,,,Flemish Brabant
9853551,9853551,house,bungalow,449000,forsale,1600,xl,installed,1967,tobedoneup,fueloil,912,2,608,true,true,,true,,,1,1,,Flemish Brabant
10107641,10107641,house,house,395000,forsale,1800,xl,hyperequipped,1931,good,gas,154,5,115,,true,,,,,,,,Flemish Brabant
10043042,10043042,house,house,399000,forsale,1500,xl,installed,1961,tobedoneup,gas,410,5,1389,true,true,,true,true,,1,4,,Flemish Brabant
10032553,10032553,house,bungalow,475000,forsale,1850,xl,hyperequipped,1978,good,gas,328,3,812,true,,355,true,,,2,4,,Flemish Brabant
9690553,9690553,house,exceptionalproperty,449000,forsale,1800,xl,usainstalled,1930,good,gas,243,4,590,true,true,430,true,true,,,,,Flemish Brabant
10080276,10080276,house,house,475000,forsale,1502,xl,,1949,,,219,6,254,,,,,,,,,,Flemish Brabant
10074146,10074146,house,house,475000,forsale,3472,xl,,2018,asnew,,59,4,391,true,,,true,,,,2,,Flemish Brabant
9674764,9674764,house,apartmentblock,485000,forsale,1745,xl,semiequipped,2010,good,,,0,1309,,,600,,,,,6,,Flemish Brabant
9784630,9784630,house,villa,490000,forsale,3090,xl,usahyperequipped,1973,asnew,fueloil,348,3,1482,true,,,true,,,1,3,,Flemish Brabant
10022449,10022449,house,apartmentblock,479000,forsale,1830,xl,installed,,good,gas,559,6,230,,true,,,,,2,,,Flemish Brabant
10034985,10034985,house,house,495000,forsale,1850,xl,installed,,good,gas,326,5,803,,true,,true,,,1,3,,Flemish Brabant
10059519,10059519,house,villa,499000,forsale,1653,xl,installed,1966,tobedoneup,fueloil,789,4,885,true,true,,true,,,1,2,,Flemish Brabant
10118617,10118617,house,house,510000,forsale,1860,xl,installed,1954,good,gas,240,3,464,true,true,,true,true,,1,2,,Flemish Brabant
9792407,9792407,house,house,529000,forsale,1800,xl,,,tobedoneup,,639,5,400,,true,,true,,,,,,Flemish Brabant
10080389,10080389,house,villa,525000,forsale,1653,xl,semiequipped,1960,tobedoneup,fueloil,380,3,1061,true,,,true,,,1,5,,Flemish Brabant
10119712,10119712,house,villa,520000,forsale,1755,xl,hyperequipped,2000,asnew,gas,209,3,674,,,400,true,,,2,6,,Flemish Brabant
10041173,10041173,house,villa,599000,forsale,1500,xl,hyperequipped,1974,asnew,fueloil,224,3,735,true,,,true,true,,2,4,,Flemish Brabant
9723433,9723433,house,villa,625000,forsale,1652,xl,installed,1970,good,fueloil,454,4,1629,,true,,true,true,true,2,3,,Flemish Brabant
10041174,10041174,house,villa,599000,forsale,1500,xl,hyperequipped,1974,asnew,fueloil,224,3,735,true,,,true,true,,2,4,,Flemish Brabant
10129524,10129524,house,house,575000,forsale,1560,xl,,1991,,fueloil,331,4,646,true,true,,true,true,,2,3,,Flemish Brabant
9949576,9949576,house,exceptionalproperty,675000,forsale,1547,xl,usainstalled,,good,,457,4,0,,,,true,,,,,,Flemish Brabant
10029620,10029620,house,house,750000,forsale,1780,xl,hyperequipped,,asnew,gas,321,4,0,true,true,85,true,true,,,,,Flemish Brabant
9987461,9987461,house,villa,790000,forsale,1650,xl,hyperequipped,,asnew,gas,214,4,1088,,true,650,true,true,,3,3,,Flemish Brabant
9965581,9965581,house,villa,788500,forsale,3210,xl,,,good,,,1,7255,,true,,,,,,10,,Flemish Brabant
10075723,10075723,house,villa,710000,forsale,1980,xl,usainstalled,1996,good,gas,232,4,1100,true,true,950,true,,,,3,,Flemish Brabant
9946892,9946892,house,villa,790000,forsale,1652,xl,hyperequipped,,asnew,gas,214,4,1088,,true,650,true,true,,3,3,,Flemish Brabant
10090211,10090211,house,villa,845000,forsale,1600,xl,hyperequipped,1977,asnew,gas,230,5,1014,,true,,true,true,,,6,,Flemish Brabant
10090210,10090210,house,villa,845000,forsale,1600,xl,hyperequipped,1977,asnew,gas,230,5,1014,,true,,true,true,,,6,,Flemish Brabant
10090208,10090208,house,villa,845000,forsale,1600,xl,hyperequipped,1977,asnew,gas,230,5,1014,,true,,true,true,,,6,,Flemish Brabant
10124128,10124128,house,house,895000,forsale,1950,xl,,1959,asnew,fueloil,342,3,610,true,,490,true,true,,,,,Flemish Brabant
10102136,10102136,house,villa,1750000,forsale,1640,xl,hyperequipped,1978,asnew,gas,303,4,1594,,true,,true,true,,2,,,Flemish Brabant
10084146,10084146,house,villa,1545000,forsale,3080,xl,,1971,good,gas,209,6,1510,,,,true,true,,1,2,,Flemish Brabant
9789342,9789342,house,exceptionalproperty,1250000,forsale,1790,xl,installed,1974,good,gas,338,3,49317,true,true,1500,true,,,1,6,,Flemish Brabant
10090830,10090830,house,house,2495000,forsale,3080,xl,hyperequipped,1964,torenovate,fueloil,331,6,18309,,true,,true,true,true,2,4,,Flemish Brabant
9914605,9914605,house,villa,1395000,forsale,3080,xl,installed,1979,good,fueloil,330,5,1500,,true,,,true,,,3,,Flemish Brabant
10098064,10098064,house,villa,2750000,forsale,1640,xl,hyperequipped,1930,asnew,gas,255,8,5300,,true,,true,true,,3,,,Flemish Brabant
10130660,10130660,house,villa,2975000,forsale,3080,xl,,1990,good,,312,4,4800,,true,4500,true,,,2,2,,Flemish Brabant
10006284,10006284,house,exceptionalproperty,4250000,forsale,3080,xl,hyperequipped,1996,asnew,gas,134,7,6222,true,true,,true,true,,5,6,,Flemish Brabant
9666332,9666332,house,house,425000,forsale,3390,xl,installed,,,gas,,3,639,,,,true,,,2,1,1,Flemish Brabant
9889119,9889119,house,house,3475000,forsale,1640,xl,usahyperequipped,,justrenovated,,169,6,3000,,,3000,true,true,true,,,,Flemish Brabant
10028276,10028276,house,villa,3450000,forsale,1970,xl,usahyperequipped,1967,asnew,,91,4,44000,true,true,4000,true,,true,1,3,,Flemish Brabant
10141305,10141305,house,farmhouse,475000,forsale,3321,xl,installed,1875,tobedoneup,fueloil,637,5,1333,true,true,950,true,true,,1,3,,Flemish Brabant
9666334,9666334,house,house,475000,forsale,3390,xl,installed,,,gas,,3,1013,,,,true,,,2,1,1,Flemish Brabant
9666333,9666333,house,house,475000,forsale,3390,xl,installed,,,gas,,3,934,,,,true,,,2,1,1,Flemish Brabant
9666331,9666331,house,house,475000,forsale,3390,xl,installed,,,gas,,3,910,,,,true,,,2,1,1,Flemish Brabant
10157996,10157996,house,house,275000,forsale,1785,xl,usainstalled,,good,fueloil,499,3,362,true,,,true,,,1,2,,Flemish Brabant
10164502,10164502,house,mixedusebuilding,249000,forsale,1547,xl,installed,,tobedoneup,fueloil,,3,180,true,true,,,,,1,,,Flemish Brabant
10164385,10164385,house,exceptionalproperty,625000,forsale,1540,xl,,1965,good,,292,6,3092,,true,,true,true,true,2,,,Flemish Brabant
10146864,10146864,house,villa,1895000,forsale,3140,xl,hyperequipped,1929,asnew,gas,382,5,3814,true,true,,true,true,true,1,4,,Flemish Brabant
10138728,10138728,house,house,299000,forsale,3380,xl,installed,1984,good,,244,3,983,true,,700,true,,,,4,,Flemish Brabant
10139840,10139840,house,farmhouse,475000,forsale,3320,xl,installed,1875,tobedoneup,fueloil,637,5,1333,true,true,950,true,true,,1,3,,Flemish Brabant
10143613,10143613,house,house,695000,forsale,1933,xl,installed,,asnew,gas,252,5,500,,,100,true,,,1,3,,Flemish Brabant
9939708,9939708,house,mixedusebuilding,88000,forsale,3110,xl,,1992,,gas,637,0,0,,true,,,,,,,,Flemish Brabant
10155176,10155176,house,exceptionalproperty,3500000,forsale,1950,xl,hyperequipped,1911,good,fueloil,454,5,3442,,true,,true,true,true,,4,,Flemish Brabant
9990292,9990292,house,house,335000,forsale,3380,xl,installed,1961,,,288,3,865,,true,390,true,,,1,2,,Flemish Brabant
10071052,10071052,house,house,235000,forsale,3440,xl,,1963,good,,753,3,644,,,308,,,,1,1,,Flemish Brabant
10089515,10089515,house,house,285000,forsale,3321,xl,,1948,good,,244,4,93,,true,,true,,,,,,Flemish Brabant
10130994,10130994,house,townhouse,425000,forsale,3010,xl,notinstalled,1977,good,,142,3,185,,,100,,,,1,1,,Flemish Brabant
10087835,10087835,house,house,530000,forsale,3000,xl,installed,1990,good,gas,180,4,238,,true,,true,,,1,2,,Flemish Brabant
10134452,10134452,house,farmhouse,550000,forsale,1547,xl,semiequipped,,good,fueloil,710,5,30884,,true,,,true,,6,5,,Flemish Brabant
10034727,10034727,house,house,629000,forsale,1602,xl,installed,1974,good,,392,4,1157,,true,,true,true,,2,,,Flemish Brabant
10034728,10034728,house,house,629000,forsale,1600,xl,installed,1974,good,,392,4,1157,,true,,true,true,,2,,,Flemish Brabant
10129165,10129165,house,house,750000,forsale,1560,xl,installed,1954,,gas,228,3,646,true,true,583,true,,,1,2,,Flemish Brabant
10124996,10124996,house,house,799000,forsale,1755,xl,notinstalled,2022,asnew,pellet,97,7,1200,,,800,true,true,,,,,Flemish Brabant
10072897,10072897,house,manorhouse,1060000,forsale,1540,xl,hyperequipped,2008,,,152,4,1254,,true,,true,true,,3,2,,Flemish Brabant
10099155,10099155,house,mansion,1200000,forsale,3000,xl,installed,,justrenovated,gas,199,4,120,,,,,,,,,,Flemish Brabant
10135925,10135925,house,villa,845000,forsale,3390,xl,installed,1987,asnew,fueloil,277,4,7080,,,,true,true,,,,,Flemish Brabant
